Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,BuildingName,Room#,Term,Cross-List,Status,Instructor,Enrollment,MaxEnrollment
CSE,3442,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,ERB,129,2228,-,Scheduled,Losh,31,45
CSE,3311,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,ERB,129,2228,-,Scheduled,Rosenkrantz,45,45
CSE,4392,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,105,2228,2228_1_0404_UTARL_1 - Exam,Scheduled,Olufowobi,7,15
CSE,4392,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,112,2228,2228_1_0403_UTARL_1 - Exam,Scheduled,Dalio,14,22
CSE,4392,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,LS,122,2228,2228_1_0584_UTARL_1 - Exam,Scheduled,Luber,5,30
CSE,2315,4,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SH,121,2228,-,Scheduled,Koone,24,60
CSE,2315,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,NH,203,2228,-,Scheduled,Park,31,60
CSE,2315,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,229,2228,-,Scheduled,Cross,60,60
CSE,2315,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,NH,203,2228,-,Scheduled,Park,43,60
CSE,2315,6,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,PKH,105,2228,-,Scheduled,Santra,60,60
CSE,3318,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,229,2228,-,Scheduled,Weems,56,60
CSE,3318,4,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,203,2228,-,Scheduled,Weems,60,60
CSE,3323,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,WH,210,2228,-,Scheduled,Meszko,26,30
CSE,5325,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,UH,121,2228,-,Scheduled,Sahoo,60,60
CSE,5325,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,108,2228,-,Scheduled,Khalili Najafabadi,70,70
CSE,3302,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,202,2228,-,Scheduled,French,36,57
CSE,3302,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,112,2228,-,Scheduled,French,38,50
CSE,3302,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,NH,202,2228,-,Scheduled,French,54,55
CSE,5324,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,PKH,212,2228,-,Scheduled,Sahoo,59,60
CSE,3320,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,NH,111,2228,-,Scheduled,Bakker,70,70
CSE,3320,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,110,2228,-,Scheduled,Levine,49,60
CSE,3320,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,NH,111,2228,-,Scheduled,Bakker,71,70
CSE,3320,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,COBA,252,2228,-,Scheduled,Jiang,36,60
CSE,6392,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,WH,308,2228,2228_1_0402_UTARL_1 - Exam,Scheduled,Torres,8,10
CSE,6392,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0405_UTARL_1 - Exam,Scheduled,Nguyen,8,5
CSE,5380,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,CRB,114,2228,2228_1_0411_UTARL_1 - Exam,Scheduled,Ming,35,36
CSE,5349,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,ERB,130,2228,2228_1_0405_UTARL_1 - Exam,Scheduled,Nguyen,37,40
CSE,1320,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,PKH,212,2228,-,Scheduled,French,53,52
CSE,1320,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,COBA,245W,2228,-,Scheduled,French,51,52
CSE,1320,6,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,NH,203,2228,-,Scheduled,Dillhoff,50,52
CSE,5344,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,SEIR,194,2228,-,Scheduled,Parwez,60,60
CSE,5344,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,NH,109,2228,2228_1_0394_UTARL_1 - Exam,Scheduled,Eary,30,45
CSE,5344,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,111,2228,2228_1_0569_UTARL_1 - Exam,Scheduled,Datta,39,40
CSE,4360,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,GACB,105,2228,2228_1_0408_UTARL_1 - Exam,Scheduled,Huber,57,60
CSE,5311,6,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,NH,229,2228,-,Scheduled,Fraidouni,66,64
CSE,5311,11,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,NH,111,2228,-,Scheduled,Noor,64,64
CSE,5311,10,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,NH,202,2228,-,Scheduled,Noor,64,64
CSE,5311,9,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,UH,116,2228,-,Scheduled,Noor,69,69
CSE,5311,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,NH,112,2228,-,Scheduled,Jain,50,50
CSE,5311,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,NH,109,2228,-,Scheduled,Jain,64,64
CSE,5311,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,NH,100,2228,-,Scheduled,Jiang,160,160
CSE,5311,8,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,CH,106,2228,-,Scheduled,Jain,69,69
CSE,5311,4,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,NH,112,2228,-,Scheduled,Huang,50,50
CSE,5370,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,LS,122,2228,2228_1_0584_UTARL_1 - Exam,Scheduled,Luber,48,70
CSE,5315,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,NH,203,2228,2228_1_0598_UTARL_1 - Exam,Scheduled,Parwez,59,60
CSE,5322,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,ERB,131,2228,-,Scheduled,Kung,45,45
CSE,2312,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,SEIR,298,2228,-,Scheduled,Han,57,60
CSE,2312,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,SEIR,298,2228,-,Scheduled,Rosenkrantz,54,55
CSE,2312,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,SEIR,298,2228,-,Scheduled,Losh,45,45
CSE,2312,4,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,SEIR,298,2228,-,Scheduled,Losh,44,45
CSE,4305,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,202,2228,2228_1_0385_UTARL_1 - Exam,Scheduled,Dalio,16,30
CSE,5334,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,108,2228,2228_1_0407_UTARL_1 - Exam,Scheduled,Park,38,38
CSE,5334,5,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SH,330,2228,-,Scheduled,Galib,60,62
CSE,5334,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,348,2228,-,Scheduled,Galib,69,70
CSE,3330,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,TH,115,2228,-,Scheduled,Saleh,6,50
CSE,3330,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,202,2228,-,Scheduled,Guizani,58,60
CSE,3330,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,202,2228,-,Scheduled,Guizani,61,60
CSE,5365,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,GACB,103,2228,2228_1_0384_UTARL_1 - Exam,Scheduled,Dalio,9,10
CSE,4317,3,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,WH,221,2228,-,Scheduled,Gieser,17,30
CSE,4334,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,108,2228,2228_1_0407_UTARL_1 - Exam,Scheduled,Park,6,15
CSE,3310,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,NH,203,2228,-,Scheduled,Davis,12,50
CSE,3310,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,111,2228,-,Scheduled,Khalili Najafabadi,50,50
CSE,3310,4,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,SWCA,109,2228,-,Scheduled,Guizani,48,50
CSE,3380,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,NH,229,2228,-,Scheduled,Dillhoff,60,60
CSE,3380,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,NH,110,2228,-,Scheduled,Dillhoff,69,70
CSE,4321,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,ARCH,204,2228,-,Scheduled,Lei,36,60
CSE,5306,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SH,121,2228,-,Scheduled,Rao,140,140
CSE,5306,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:00 AM,10:30 AM,WH,311,2228,-,Scheduled,Noor,60,60
CSE,5306,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,WH,311,2228,-,Scheduled,Noor,60,60
CSE,3313,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,WH,311,2228,2228_1_0548_UTARL_1 - Exam,Scheduled,Mitchell,41,45
CSE,4344,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:15 PM,10:45 PM,ERB,129,2228,-,Scheduled,Li,24,45
CSE,4344,3,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,NH,111,2228,2228_1_0569_UTARL_1 - Exam,Scheduled,Datta,16,20
CSE,4344,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,ERB,129,2228,-,Scheduled,Li,40,45
CSE,4344,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,ERB,130,2228,-,Scheduled,Liu,16,45
CSE,6363,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,SH,103,2228,-,Scheduled,Zhu,38,70
CSE,6363,4,LEC/Fall Final Exam,S,12/10/2022,12/10/2022,9:00 AM,11:30 AM,WH,311,2228,-,Scheduled,Gonzalez,60,60
CSE,6363,6,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,WH,404,2228,-,Scheduled,Jain,60,60
CSE,6363,7,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,NH,203,2228,-,Scheduled,Dillhoff,61,60
CSE,6363,8,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:15 PM,10:45 PM,WH,311,2228,-,Scheduled,Jain,60,60
CSE,5368,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,UH,108,2228,-,Scheduled,Kamangar,161,225
CSE,5366,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,WH,311,2228,2228_1_0548_UTARL_1 - Exam,Scheduled,Mitchell,2,5
CSE,4323,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,111,2228,-,Scheduled,Islam,52,60
CSE,5364,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,GACB,105,2228,2228_1_0408_UTARL_1 - Exam,Scheduled,Huber,4,8
CSE,5301,10,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,110,2228,-,Scheduled,Koganti,67,67
CSE,5301,8,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,256,2228,-,Scheduled,Koganti,60,60
CSE,5301,9,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,COBA,256,2228,-,Scheduled,Hosseini Shirvani,67,67
CSE,5301,6,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:15 PM,10:45 PM,NH,229,2228,-,Scheduled,Fraidouni,64,64
CSE,5301,7,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,WH,311,2228,-,Scheduled,Fraidouni,60,60
CSE,5301,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,NH,203,2228,-,Scheduled,Fraidouni,64,64
CSE,5301,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,NH,229,2228,-,Scheduled,Koganti,64,64
CSE,5301,4,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,NH,229,2228,-,Scheduled,Koganti,64,64
CSE,5301,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,WH,311,2228,-,Scheduled,Gopikrishna,60,60
CSE,5301,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,NH,108,2228,-,Scheduled,Fraidouni,65,64
CSE,4378,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,119,2228,2228_1_0001_UTARL_1 - Exam,Scheduled,Huber,13,20
CSE,1310,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,229,2228,-,Scheduled,Parwez,59,60
CSE,1310,4,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,11:00 AM,1:30 PM,NH,229,2228,-,Scheduled,Stefan,60,60
CSE,1310,6,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,COBA,245W,2228,-,Scheduled,Galib,60,60
CSE,1310,7,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,NH,109,2228,-,Scheduled,Eary,58,60
CSE,1310,5,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,NH,202,2228,-,Scheduled,Gieser,64,64
CSE,1310,2,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,254,2228,-,Scheduled,Gieser,58,60
CSE,1310,8,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,SH,101,2228,-,Scheduled,Conly,74,100
CSE,1310,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,SEIR,194,2228,-,Scheduled,Tiernan,150,150
CSE,4331,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,NH,202,2228,2228_1_0389_UTARL_1 - Exam,Scheduled,Chakravarthy,7,15
CSE,4361,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,ARCH,401,2228,-,Scheduled,Kung,26,50
CSE,4303,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,GACB,103,2228,2228_1_0384_UTARL_1 - Exam,Scheduled,Dalio,59,70
CSE,5317,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,5:30 PM,8:00 PM,NH,202,2228,2228_1_0385_UTARL_1 - Exam,Scheduled,Dalio,15,20
CSE,2440,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,NH,229,2228,-,Scheduled,Parwez,40,54
CSE,5383,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,LS,119,2228,2228_1_0001_UTARL_1 - Exam,Scheduled,Huber,15,15
CSE,5344,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,PKH,103,2228,-,Scheduled,Che,32,60
CSE,6324,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,ERB,130,2228,-,Scheduled,Csallner,45,45
CSE,4322,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,NH,112,2228,-,Scheduled,Siok,24,60
CSE,5335,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,2:00 PM,4:30 PM,WH,404,2228,-,Scheduled,Diaz,70,70
CTEC,3320,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,FA,412,2228,-,Scheduled,Horton,25,20
CTEC,2350,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,336,2228,-,Scheduled,Su,36,36
CTEC,4309,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,FA,411A,2228,-,Scheduled,Jang,12,24
CTEC,4321,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,FA,411A,2228,-,Scheduled,Jang,17,20
CTEC,3350,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,FA,412,2228,-,Scheduled,Cucalon,17,24
CTEC,4350,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,FA,411A,2228,-,Scheduled,Horton,10,24
DATA,1301,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,LS,101,2228,-,Scheduled,Shahmoradi,40,40
DNCE,1300,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,SH,333,2228,-,Scheduled,Willis,34,35
DNCE,1300,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,SC,126,2228,-,Scheduled,Pacheco Orcasitas,35,35
DNCE,1300,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,SC,126,2228,-,Scheduled,Willis,34,35
DNCE,3335,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,TEX,105,2228,-,Scheduled,Shorter,13,20
DS,3355,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,139,2228,2228_1_0250_UTARL_1 - Exam,Scheduled,Whitsett,1,10
DS,3312,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,SWCA,217,2228,2228_1_0245_UTARL_1 - Exam,Scheduled,Hunter,2,5
ECON,3306,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,241,2228,-,Scheduled,Liggett,61,70
ECON,4318,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,COBA,339,2228,-,Scheduled,Candreva,12,25
ECON,5337,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,149,2228,2228_1_0240_UTARL_1 - Exam,Scheduled,Smallwood,37,50
ECON,5337,2,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,154,2228,2228_1_0593_UTARL_1 - Exam,Scheduled,Smallwood,22,40
ECON,5337,3,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,150,2228,-,Scheduled,Candreva,41,40
ECON,4321,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,252,2228,2228_1_0237_UTARL_1 - Exam,Scheduled,Yasar,33,50
ECON,3388,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,149,2228,-,Scheduled,Wehr,58,60
ECON,3302,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,243,2228,-,Scheduled,Liggett,43,72
ECON,5314,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,COBA,139,2228,-,Scheduled,Ward,7,37
ECON,3312,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,11:00 AM,1:30 PM,COBA,241,2228,-,Scheduled,Sedai,39,70
ECON,4302,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,252,2228,-,Scheduled,Wunder,20,59
ECON,5341,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,139,2228,-,Scheduled,Crowder,17,37
ECON,5336,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,COBA,349,2228,2228_1_0239_UTARL_1 - Exam,Scheduled,Candreva,12,50
ECON,3303,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,241,2228,-,Scheduled,Gkergki,70,72
ECON,3303,5,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,241,2228,-,Scheduled,Himarios,59,72
ECON,3303,6,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,COBA,241,2228,-,Scheduled,Czajkowski,23,72
ECON,2306,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,COBA,245E,2228,-,Scheduled,Sedai,72,100
ECON,2306,10,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,245E,2228,-,Scheduled,Wunder,134,135
ECON,2306,2,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,245E,2228,-,Scheduled,Gabel,100,115
ECON,2306,5,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,348,2228,-,Scheduled,Quigley,64,65
ECON,5343,1,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,8:15 PM,10:45 PM,COBA,139,2228,-,Scheduled,Ward,19,37
ECON,3310,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,149,2228,-,Scheduled,Brown,50,59
ECON,3310,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,COBA,241,2228,-,Scheduled,Brown,9,59
ECON,3328,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,COBA,241,2228,-,Scheduled,Wehr,69,72
ECON,2305,4,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,147,2228,-,Scheduled,Wehr,119,119
ECON,2305,5,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:15 PM,10:45 PM,COBA,147,2228,-,Scheduled,Wehr,118,119
ECON,2305,2,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:00 AM,10:30 AM,COBA,147,2228,-,Scheduled,Liggett,118,119
ECON,2305,3,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,8:00 AM,10:30 AM,COBA,245E,2228,-,Scheduled,Himarios,136,137
ECON,2305,10,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:00 AM,10:30 AM,COBA,147,2228,-,Scheduled,Himarios,117,119
ECON,5313,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,8:15 PM,10:45 PM,COBA,241,2228,-,Scheduled,Brown,30,70
ECON,5339,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,8:15 PM,10:45 PM,COBA,339,2228,2228_1_0241_UTARL_1 - Exam,Scheduled,Yasar,1,35
ECON,4325,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,11:00 AM,1:30 PM,COBA,154,2228,2228_1_0593_UTARL_1 - Exam,Scheduled,Smallwood,6,15
ECON,3318,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,11:00 AM,1:30 PM,COBA,349,2228,-,Scheduled,Quigley,41,50
EDAD,6308,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,TH,118,2228,-,Scheduled,Roland,7,20
EDAD,5352,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,LS,424,2228,2228_1_0056_UTARL_1 - Exam,Scheduled,Adams,7,20
EDAD,5399,1,PRA/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,TH,218,2228,-,Scheduled,Kittle,3,20
EDAD,6315,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,TH,110,2228,-,Scheduled,Trache,7,20
EDAD,1130,2,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,2:00 PM,4:30 PM,SH,333,2228,-,Scheduled,Berg,11,40
EDAD,1130,3,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,2:00 PM,4:30 PM,TH,24,2228,-,Scheduled,Frick,21,40
EDAD,1130,1,LEC/Fall Final Exam,F,12/9/2022,12/9/2022,8:00 AM,10:30 AM,TH,110,2228,-,Scheduled,Duncan,16,40
EDAD,6356,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,SH,332,2228,2228_1_0078_UTARL_1 - Exam,Scheduled,Delgado,2,20
EDAD,6392,8,LEC/Fall Final Exam,W,12/14/2022,12/14/2022,5:30 PM,8:00 PM,TH,216,2228,-,Scheduled,Johnson,6,20
EDAD,6392,6,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,5:30 PM,8:00 PM,UH,14,2228,-,Scheduled,Hagedorn,5,20
EDAD,2330,1,LEC/Fall Final Exam,T,12/13/2022,12/13/2022,2:00 PM,4:30 PM,TH,110,2228,-,Scheduled,Frank,14,40
EDAD,6343,1,LEC/Fall Final Exam,R,12/8/2022,12/8/2022,5:30 PM,8:00 PM,TH,119,2228,-,Scheduled,Robert,12,20
EDAD,6301,1,LEC/Fall Final Exam,M,12/12/2022,12/12/2022,5:30 PM,8:00 PM,TH,101,2228,-,Scheduled,Zhang,12,20
