Subject,Course,Section#,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Campus,Enrollment,MaxEnrollment
CHEM,5333,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,SH,129,Heo,2232,-,MAIN,4,25
CHEM,5342,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,SH,125,Kroll,2232,-,MAIN,5,15
CHEM,5355,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,SH,315,Foss,2232,-,MAIN,16,25
CHEM,5381,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,SH,205,Kroll,2232,-,MAIN,14,25
CHEM,5382,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,SH,129,Dong,2232,-,MAIN,4,25
CHEM,5383,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,SH,105,Dong,2232,-,MAIN,8,25
CHEM,5421,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,SH,205,Schug,2232,2232_1_0492_UTARL_1 - Exam,MAIN,7,10
CHIN,1442,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,PH,110,Zhao,2232,-,MAIN,21,25
CHIN,2314,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,110,Liang,2232,-,MAIN,20,25
CHIN,3304,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,110,Liang,2232,-,MAIN,10,25
CHIN,3311,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,TH,307,Smith,2232,2232_1_0212_UTARL_1 - Exam,MAIN,2,2
CHIN,3345,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,TH,307,Carpenter,2232,2232_1_0213_UTARL_1 - Exam,MAIN,4,4
CLAS,1300,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,PH,103,Gallagher,2232,-,MAIN,29,30
CM,1311,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,108,Danoglidis,2232,-,MAIN,74,74
CM,1331,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,WH,404,Ramezanpour Nargesi,2232,-,MAIN,62,75
CM,2311,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,NH,105,Kohankar Kouchesfehani,2232,2232_1_0416_UTARL_1 - Exam,MAIN,44,50
CM,2313,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,110,Kaushal,2232,2232_1_0417_UTARL_1 - Exam,MAIN,46,65
CM,2315,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,COBA,245W,Kaushal,2232,-,MAIN,52,60
CM,2331,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,CH,101,Arjun,2232,2232_1_0418_UTARL_1 - Exam,MAIN,36,65
CM,3313,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,COBA,245E,Loganathan,2232,-,MAIN,58,60
CM,3315,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,EES,100,Almughrabi,2232,2232_1_0419_UTARL_1 - Exam,MAIN,11,45
CM,3331,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,NH,109,Fairchild,2232,2232_1_0420_UTARL_1 - Exam,MAIN,50,45
CM,3335,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,110,Kaushal,2232,-,MAIN,54,60
CM,3337,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,NH,100,Alfayez,2232,2232_1_0421_UTARL_1 - Exam,MAIN,13,45
CM,3339,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,NH,202,Fairchild,2232,-,MAIN,65,60
CM,3341,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,SH,103,Kaushal,2232,2232_1_0422_UTARL_1 - Exam,MAIN,23,70
CM,4304,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,NH,105,Fairchild,2232,2232_1_0376_UTARL_1 - Exam,MAIN,17,20
CM,4304,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,WH,402,Yin,2232,2232_1_0560_UTARL_1 - Exam,MAIN,1,5
CM,4315,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,SWSH,428,Loganathan,2232,2232_1_0423_UTARL_1 - Exam,MAIN,13,25
CM,4317,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,COBA,339,Bani Hani,2232,-,MAIN,60,70
CM,4331,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,SH,333,Shapoorian,2232,-,MAIN,39,30
CM,4332,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,SEIR,298,Najafi,2232,2232_1_0388_UTARL_1 - Exam,MAIN,1,5
CM,4335,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,MAC,206,Tsung,2232,2232_1_0389_UTARL_1 - Exam,MAIN,1,10
CM,4337,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,ERB,131,Almughrabi,2232,2232_1_0424_UTARL_1 - Exam,MAIN,10,20
CM,4351,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,ELAB,256,Jibreen,2232,-,MAIN,40,40
CM,4351,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,NH,235,Momani,2232,-,MAIN,20,25
CM,4353,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,116,Alfayez,2232,2232_1_0425_UTARL_1 - Exam,MAIN,10,50
CM,4357,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,UH,110,Shapoorian,2232,2232_1_0426_UTARL_1 - Exam,MAIN,0,30
CM,5313,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,MAC,206,Tsung,2232,2232_1_0389_UTARL_1 - Exam,MAIN,61,25
CM,5339,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,PKH,321,Abolmaali,2232,2232_1_0405_UTARL_1 - Exam,MAIN,37,45
CM,5340,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,NH,105,Ramezanpour Nargesi,2232,2232_1_0406_UTARL_1 - Exam,MAIN,54,50
CM,5342,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,100,Tsung,2232,2232_1_0375_UTARL_1 - Exam,MAIN,56,30
CM,5343,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,EES,109,Jibreen,2232,2232_1_0407_UTARL_1 - Exam,MAIN,13,13
CM,5344,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,SEIR,298,Najafi,2232,2232_1_0388_UTARL_1 - Exam,MAIN,109,95
CM,5350,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,108,Serajiantehrani,2232,2232_1_0409_UTARL_1 - Exam,MAIN,52,40
CM,5355,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,CH,106,Parsaeifard,2232,2232_1_0410_UTARL_1 - Exam,MAIN,57,20
CM,5377,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,COBA,254,Parsaeifard,2232,2232_1_0412_UTARL_1 - Exam,MAIN,63,25
CM,5378,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,NH,105,Fairchild,2232,2232_1_0376_UTARL_1 - Exam,MAIN,73,63
CM,5378,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,WH,402,Yin,2232,2232_1_0560_UTARL_1 - Exam,MAIN,74,60
CM,5379,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,NH,111,Tsung,2232,-,MAIN,58,50
CM,5379,2,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,8:00 AM,10:30 AM,NH,112,Serajiantehrani,2232,-,MAIN,49,50
CM,5379,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,SH,332,Saleh,2232,-,MAIN,50,50
CM,5382,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,NH,105,Bhatt,2232,2232_1_0377_UTARL_1 - Exam,MAIN,68,35
CM,5386,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,112,Tsung,2232,-,MAIN,58,50
CM,5386,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,111,Atambo,2232,-,MAIN,50,50
CM,5386,3,LEC/Spring 2023 Official Final Exam,S,5/6/2023,5/6/2023,11:00 AM,1:30 PM,NH,112,Jibreen,2232,-,MAIN,50,50
COMM,1300,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,327A,Campbell,2232,-,MAIN,22,28
COMM,2311,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,411A,Loper,2232,-,MAIN,19,20
COMM,2311,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,411A,Loper,2232,-,MAIN,20,20
COMM,2311,5,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,412,Harvey,2232,-,MAIN,19,20
COMM,3303,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,411,Weems,2232,-,MAIN,20,20
COMM,3303,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,FA,411,Horton,2232,-,MAIN,15,20
COMM,3303,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,411,Weems,2232,-,MAIN,19,20
COMM,3303,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,FA,404,Weems,2232,-,MAIN,20,20
COMM,3303,5,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,411,Weems,2232,-,MAIN,20,20
COMM,3303,7,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,FA,411,McEuen,2232,-,MAIN,20,20
COMM,3315,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,409,Horton,2232,-,MAIN,30,42
COMM,4306,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,2102A,Harp,2232,2232_1_0471_UTARL_1 - Exam,MAIN,27,40
COMM,4335,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,414,Chatterjee,2232,-,MAIN,23,30
COMM,4391,13,IND/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,265,Fitzmaurice Mahan,2232,-,MAIN,3,15
COMM,4393,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,414,Carlson,2232,-,MAIN,18,25
COMM,5306,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,FA,414,Clark,2232,-,MAIN,5,15
COMM,5352,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,414,Tremayne,2232,-,MAIN,8,15
COMM,5392,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,FA,327A,Sinta Morales,2232,-,MAIN,5,15
COMS,1301,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,2102A,Wooten Young,2232,-,MAIN,28,28
COMS,1301,3,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,327,Benton,2232,-,MAIN,26,28
COMS,1301,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,2102A,Wooten Young,2232,-,MAIN,28,28
COMS,1301,5,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,327,Benton,2232,-,MAIN,28,28
COMS,1301,7,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,327A,Pirkle,2232,-,MAIN,28,28
COMS,1301,9,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,327A,Pirkle,2232,-,MAIN,28,28
COMS,1301,10,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,2:00 PM,4:30 PM,FA,327A,Pirkle,2232,-,MAIN,28,28
COMS,1301,12,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,2102A,Blount,2232,-,MAIN,28,28
COMS,1301,13,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,TH,101,Wooten Young,2232,-,MAIN,27,28
COMS,1301,14,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,SH,205,Wooten Young,2232,-,MAIN,28,28
COMS,1301,15,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,FA,327,Kapellusch,2232,-,MAIN,28,28
COMS,1301,16,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,327,Kapellusch,2232,-,MAIN,28,28
COMS,2302,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:00 AM,10:30 AM,FA,122,Ricks,2232,-,MAIN,27,28
COMS,2302,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,414,White,2232,-,MAIN,28,28
COMS,2302,4,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,327A,Blount,2232,-,MAIN,27,28
COMS,2302,5,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,414,White,2232,-,MAIN,27,28
COMS,2302,6,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,327A,Blount,2232,-,MAIN,27,28
COMS,2302,7,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,122,Ricks,2232,-,MAIN,28,28
COMS,2302,8,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,122,White,2232,-,MAIN,28,28
COMS,2302,9,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,FA,327A,Ricks,2232,-,MAIN,28,28
COMS,2302,10,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,122,White,2232,-,MAIN,27,28
COMS,2302,11,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,2:00 PM,4:30 PM,FA,303,James,2232,-,MAIN,28,28
COMS,2302,12,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,FA,122,Long,2232,-,MAIN,25,23
COMS,2302,13,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,FA,414,James,2232,-,MAIN,28,28
COMS,2302,14,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,414,James,2232,-,MAIN,28,28
COMS,2302,15,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,FA,409,Benton,2232,-,MAIN,28,28
COMS,2302,16,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,327A,Benton,2232,-,MAIN,27,28
COMS,2302,17,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,FA,122,Adderley,2232,-,MAIN,28,28
COMS,2302,18,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,FA,122,Waryas Hughey,2232,-,MAIN,28,28
COMS,2302,19,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,5:30 PM,8:00 PM,FA,122,Long,2232,-,MAIN,27,28
COMS,2302,20,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,14,Adderley,2232,-,MAIN,28,28
COMS,2302,21,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,414,James,2232,-,MAIN,23,24
COMS,2302,22,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,FA,303,James,2232,-,MAIN,24,24
COMS,2304,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,2102A,Blount,2232,-,MAIN,28,28
COMS,2305,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,FA,122,Kapellusch,2232,-,MAIN,19,28
COMS,2305,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,FA,327,Kapellusch,2232,-,MAIN,28,28
COMS,2305,3,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,ARCH,330,Pirkle,2232,-,MAIN,22,28
COMS,3309,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,FA,327A,Zhan,2232,-,MAIN,20,28
COMS,3310,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,ARCH,401,Chatterjee,2232,-,MAIN,20,34
COMS,3316,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,11:00 AM,1:30 PM,FA,414,Cummins,2232,-,MAIN,22,28
COMS,3320,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,FA,122,Ricks,2232,-,MAIN,23,24
COMS,4315,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,FA,265,Cummins,2232,-,MAIN,20,20
COMS,4320,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,TH,118,Zhan,2232,-,MAIN,14,28
CRCJ,2334,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,UH,11,Hall,2232,-,MAIN,65,80
CRCJ,2340,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,UH,11,Owens,2232,-,MAIN,78,80
CRCJ,3300,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,UH,11,Bing,2232,-,MAIN,46,80
CRCJ,3338,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,UH,10,Hall,2232,-,MAIN,80,80
CRCJ,3340,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,UH,25,Jeong,2232,-,MAIN,19,40
CRCJ,3350,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,UH,25,Kelsay,2232,-,MAIN,41,40
CRCJ,3370,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,UH,10,Eddings,2232,-,MAIN,79,80
CRCJ,3371,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,LS,436,Eddings,2232,-,MAIN,18,19
CRCJ,3380,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,UH,11,Owens,2232,2232_1_0027_UTARL_1 - Exam,MAIN,71,70
CRCJ,3390,1,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,UH,10,Martin,2232,-,MAIN,80,80
CRCJ,3395,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,UH,10,Jackson McDougle,2232,-,MAIN,74,80
CRCJ,4303,1,PRA/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,5:30 PM,8:00 PM,TH,303,Stimpson,2232,-,MAIN,7,20
CRCJ,4340,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,PKH,204,Eddings,2232,-,MAIN,68,80
CRCJ,4343,1,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,LS,436,Eddings,2232,-,MAIN,19,19
CRCJ,4357,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,UH,11,Peterson,2232,-,MAIN,40,80
CRCJ,4380,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,UH,11,Lee,2232,-,MAIN,53,80
CRCJ,5310,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:15 PM,10:45 PM,UH,13,Jeong,2232,-,MAIN,4,20
CRCJ,5368,1,SEM/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:15 PM,10:45 PM,UH,321,Lee,2232,-,MAIN,15,20
CRCJ,5393,1,SEM/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,UH,321,TenEyck,2232,-,MAIN,12,20
CSE,1310,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,WH,311,Guizani,2232,-,MAIN,55,55
CSE,1310,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,8:00 AM,10:30 AM,WH,311,French,2232,-,MAIN,57,55
CSE,1310,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,SH,331,Conly,2232,-,MAIN,54,55
CSE,1310,4,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SH,331,Stefan,2232,-,MAIN,54,55
CSE,1310,5,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,2:00 PM,4:30 PM,SH,101,Galib,2232,-,MAIN,162,160
CSE,1320,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,SWSH,104,Torres,2232,-,MAIN,54,60
CSE,1320,2,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,SWSH,225,French,2232,-,MAIN,60,60
CSE,1320,4,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,NH,202,Dillhoff,2232,-,MAIN,62,64
CSE,1320,5,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,8:00 AM,10:30 AM,NH,202,Dillhoff,2232,-,MAIN,63,64
CSE,1320,6,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,2:00 PM,4:30 PM,NH,111,French,2232,-,MAIN,69,70
CSE,1320,7,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,NH,111,French,2232,-,MAIN,67,70
CSE,1320,8,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,8:00 AM,10:30 AM,WH,311,French,2232,-,MAIN,60,60
CSE,1325,1,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,11:00 AM,1:30 PM,NH,202,Rice,2232,-,MAIN,56,57
CSE,1325,2,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:00 AM,10:30 AM,NH,202,Rice,2232,-,MAIN,54,57
CSE,1325,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,11:00 AM,1:30 PM,NH,202,Rice,2232,-,MAIN,55,57
CSE,2312,1,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,100,Losh,2232,-,MAIN,45,45
CSE,2312,2,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,100,Han,2232,-,MAIN,60,60
CSE,2312,3,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,100,Rosenkrantz,2232,-,MAIN,50,50
CSE,2312,4,LEC/Spring 2023 Official Final Exam,R,5/4/2023,5/4/2023,5:30 PM,8:00 PM,NH,100,Rosenkrantz,2232,-,MAIN,48,50
CSE,2315,1,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,11:00 AM,1:30 PM,NH,203,Santra,2232,-,MAIN,50,50
CSE,2315,2,LEC/Spring 2023 Official Final Exam,W,5/10/2023,5/10/2023,5:30 PM,8:00 PM,NH,203,Koone,2232,-,MAIN,20,50
CSE,2315,3,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,2:00 PM,4:30 PM,NH,112,Cross,2232,-,MAIN,48,50
CSE,2315,4,LEC/Spring 2023 Official Final Exam,M,5/8/2023,5/8/2023,8:15 PM,10:45 PM,NH,112,Park,2232,-,MAIN,38,50
CSE,2315,5,LEC/Spring 2023 Official Final Exam,T,5/9/2023,5/9/2023,8:15 PM,10:45 PM,NH,202,Park,2232,-,MAIN,31,50
CSE,2315,6,LEC/Spring 2023 Official Final Exam,F,5/5/2023,5/5/2023,2:00 PM,4:30 PM,NH,109,Santra,2232,-,MAIN,49,50
