Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,"Max
Enrollment","Course
OfferingId"
CSE,4342,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0248_UTARL_1 - Exam,Scheduled,MAIN,27,32,25740.0
CSE,4344,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,WH,311,Liu,2242,-,Scheduled,MAIN,60,60,21199.0
CSE,4344,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,EES,100,Li,2242,-,Scheduled,MAIN,50,50,24106.0
CSE,4344,3,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,311,Parwez,2242,2242_1_0257_UTARL_1 - Exam,Scheduled,MAIN,13,15,31080.0
CSE,4344,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,NH,109,Parwez,2242,2242_1_0258_UTARL_1 - Exam,Scheduled,MAIN,20,20,31082.0
CSE,4345,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,149,Parwez,2242,2242_1_0259_UTARL_1 - Exam,Scheduled,MAIN,9,20,27955.0
CSE,4351,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,NH,112,Ahmad,2242,2242_1_0233_UTARL_1 - Exam,Scheduled,MAIN,5,20,25821.0
CSE,4352,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,ERB,129,Losh,2242,2242_1_0252_UTARL_1 - Exam,Scheduled,MAIN,20,25,26323.0
CSE,4361,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,LS,124,Kung,2242,2242_1_0246_UTARL_1 - Exam,Scheduled,MAIN,37,40,26543.0
CSE,4372,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,EES,104,Lu,2242,2242_1_0253_UTARL_1 - Exam,Scheduled,MAIN,12,15,30420.0
CSE,4373,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,NH,112,Dillhoff,2242,2242_1_0491_UTARL_1 - Exam,Scheduled,MAIN,24,26,32624.0
CSE,4377,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0254_UTARL_1 - Exam,Scheduled,MAIN,17,20,28928.0
CSE,4379,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,LS,124,Huber,2242,2242_1_0024_UTARL_1 - Exam,Scheduled,MAIN,6,7,23706.0
CSE,4380,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,ERB,131,Bakker,2242,2242_1_0265_UTARL_1 - Exam,Scheduled,MAIN,18,18,32328.0
CSE,4380,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,SH,105,Shezan,2242,-,Scheduled,MAIN,37,36,28929.0
CSE,4380,7,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,221,Singhal,2242,-,Scheduled,MAIN,35,36,32661.0
CSE,4380,10,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,SH,105,Olufowobi,2242,-,Scheduled,MAIN,9,36,32983.0
CSE,4381,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,NH,202,Levine,2242,2242_1_0247_UTARL_1 - Exam,Scheduled,MAIN,22,30,26544.0
CSE,4382,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,103,Jones,2242,2242_1_0245_UTARL_1 - Exam,Scheduled,MAIN,42,42,26555.0
CSE,4392,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,ERB,130,Athitsos,2242,-,Scheduled,MAIN,21,40,27965.0
CSE,4392,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,SH,332,Zhu,2242,-,Scheduled,MAIN,20,50,30421.0
CSE,4392,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,WH,308,Chou,2242,2242_1_0114_UTARL_1 - Exam,Scheduled,MAIN,0,10,32727.0
CSE,4392,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,CRB,114,Olufowobi,2242,2242_1_0506_UTARL_1 - Exam,Scheduled,MAIN,0,10,32876.0
CSE,5300,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,NH,105,Gharsallaoui,2242,2242_1_0240_UTARL_1 - Exam,Scheduled,MAIN,1,5,29879.0
CSE,5301,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,NH,108,Koganti,2242,-,Scheduled,MAIN,39,60,29250.0
CSE,5301,3,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,NH,108,Koganti,2242,-,Scheduled,MAIN,40,55,25870.0
CSE,5301,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,PKH,107,Fraidouni,2242,-,Scheduled,MAIN,54,55,26547.0
CSE,5301,5,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,WH,311,Fraidouni,2242,-,Scheduled,MAIN,15,55,29876.0
CSE,5301,7,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,SWSH,104,Koganti,2242,-,Scheduled,MAIN,23,60,29913.0
CSE,5301,9,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,WH,311,Fraidouni,2242,-,Scheduled,MAIN,37,55,29951.0
CSE,5305,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,NH,202,Levine,2242,-,Scheduled,MAIN,24,60,32551.0
CSE,5306,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,NH,105,Noor,2242,-,Scheduled,MAIN,122,120,24056.0
CSE,5306,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,COBA,142,Meng,2242,-,Scheduled,MAIN,53,60,32006.0
CSE,5306,4,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,NH,109,Noor,2242,-,Scheduled,MAIN,60,60,24057.0
CSE,5307,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,NH,110,French,2242,-,Scheduled,MAIN,71,72,24783.0
CSE,5311,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,WH,404,Jain,2242,-,Scheduled,MAIN,35,55,29439.0
CSE,5311,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:15 PM,10:45 PM,NH,203,Fraidouni,2242,-,Scheduled,MAIN,22,55,26592.0
CSE,5311,5,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,CH,106,Fraidouni,2242,-,Scheduled,MAIN,49,55,23643.0
CSE,5311,11,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,404,Jain,2242,-,Scheduled,MAIN,16,55,29945.0
CSE,5315,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,149,Parwez,2242,2242_1_0259_UTARL_1 - Exam,Scheduled,MAIN,38,40,29906.0
CSE,5315,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,311,Parwez,2242,-,Scheduled,MAIN,57,60,30995.0
CSE,5315,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,100,Gans,2242,-,Scheduled,MAIN,58,60,32786.0
CSE,5317,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SWSH,225,Dalio,2242,2242_1_0237_UTARL_1 - Exam,Scheduled,MAIN,6,30,32007.0
CSE,5319,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,253,Weems,2242,2242_1_0261_UTARL_1 - Exam,Scheduled,MAIN,15,30,29220.0
CSE,5320,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,CH,106,Diaz,2242,-,Scheduled,MAIN,56,80,24617.0
CSE,5322,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,LS,124,Kung,2242,2242_1_0246_UTARL_1 - Exam,Scheduled,MAIN,14,40,26324.0
CSE,5324,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SH,330,Siok,2242,-,Scheduled,MAIN,50,60,30975.0
CSE,5324,2,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,NH,203,Siok,2242,-,Scheduled,MAIN,40,60,25999.0
CSE,5325,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:15 PM,10:45 PM,SEIR,294,Koganti,2242,-,Scheduled,MAIN,65,65,21202.0
CSE,5325,4,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,SEIR,294,Koganti,2242,2242_1_0262_UTARL_1 - Exam,Scheduled,MAIN,41,60,30971.0
CSE,5325,201,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,SEIR,294,Koganti,2242,2242_1_0262_UTARL_1 - Exam,Scheduled,MAIN,5,5,32251.0
CSE,5330,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,NH,202,Santra,2242,2242_1_0264_UTARL_1 - Exam,Scheduled,MAIN,30,30,29398.0
CSE,5330,5,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,NH,110,Jain,2242,2242_1_0243_UTARL_1 - Exam,Scheduled,MAIN,18,20,29901.0
CSE,5330,7,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,404,Jain,2242,2242_1_0244_UTARL_1 - Exam,Scheduled,MAIN,15,15,31573.0
CSE,5330,103,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,NH,202,Santra,2242,2242_1_0264_UTARL_1 - Exam,Scheduled,MAIN,21,30,32288.0
CSE,5331,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,NH,203,Santra,2242,2242_1_0260_UTARL_1 - Exam,Scheduled,MAIN,35,45,29399.0
CSE,5333,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,CRB,114,Olufowobi,2242,2242_1_0506_UTARL_1 - Exam,Scheduled,MAIN,21,50,32499.0
CSE,5334,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,NH,108,Diaz,2242,2242_1_0238_UTARL_1 - Exam,Scheduled,MAIN,30,30,29609.0
CSE,5334,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,8:15 PM,10:45 PM,NH,108,Diaz,2242,-,Scheduled,MAIN,60,60,29919.0
CSE,5334,3,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,NH,105,Gharsallaoui,2242,2242_1_0492_UTARL_1 - Exam,Scheduled,MAIN,60,60,25343.0
CSE,5334,4,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,NH,229,Galib,2242,-,Scheduled,MAIN,60,60,26929.0
CSE,5334,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,NH,203,Arslan,2242,2242_1_0524_UTARL_1 - Exam,Scheduled,MAIN,16,40,33014.0
CSE,5334,7,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,NH,105,Galib,2242,-,Scheduled,MAIN,121,120,31528.0
CSE,5334,101,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,NH,108,Diaz,2242,2242_1_0238_UTARL_1 - Exam,Scheduled,MAIN,40,40,30617.0
CSE,5334,103,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:00 AM,10:30 AM,NH,105,Gharsallaoui,2242,2242_1_0492_UTARL_1 - Exam,Scheduled,MAIN,38,40,32627.0
CSE,5335,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,NH,203,Diaz,2242,-,Scheduled,MAIN,60,60,32213.0
CSE,5335,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SEIR,194,Diaz,2242,2242_1_0239_UTARL_1 - Exam,Scheduled,MAIN,92,94,24071.0
CSE,5335,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,WH,221,Dalio,2242,2242_1_0068_UTARL_1 - Exam,Scheduled,MAIN,6,30,32631.0
CSE,5335,101,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SEIR,194,Diaz,2242,2242_1_0239_UTARL_1 - Exam,Scheduled,MAIN,27,31,29622.0
CSE,5335,201,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,WH,221,Dalio,2242,2242_1_0068_UTARL_1 - Exam,Scheduled,MAIN,5,5,32632.0
CSE,5342,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0248_UTARL_1 - Exam,Scheduled,MAIN,10,13,28933.0
CSE,5344,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,5:30 PM,8:00 PM,WH,311,Parwez,2242,2242_1_0257_UTARL_1 - Exam,Scheduled,MAIN,28,31,30994.0
CSE,5344,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,NH,109,Parwez,2242,2242_1_0258_UTARL_1 - Exam,Scheduled,MAIN,21,31,29907.0
CSE,5349,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,NH,112,Che,2242,2242_1_0235_UTARL_1 - Exam,Scheduled,MAIN,16,20,29204.0
CSE,5351,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:15 PM,10:45 PM,NH,112,Ahmad,2242,2242_1_0233_UTARL_1 - Exam,Scheduled,MAIN,17,25,24104.0
CSE,5352,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,ERB,129,Losh,2242,2242_1_0252_UTARL_1 - Exam,Scheduled,MAIN,8,15,26325.0
CSE,5357,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,WH,308,Carroll,2242,2242_1_0234_UTARL_1 - Exam,Scheduled,MAIN,2,7,30773.0
CSE,5360,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,202,Gopikrishna,2242,-,Scheduled,MAIN,64,64,24471.0
CSE,5360,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,NH,202,Gopikrishna,2242,2242_1_0241_UTARL_1 - Exam,Scheduled,MAIN,34,34,26574.0
CSE,5360,3,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,NH,106,Gopikrishna,2242,2242_1_0242_UTARL_1 - Exam,Scheduled,MAIN,30,30,26931.0
CSE,5360,4,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,NH,111,Gopikrishna,2242,-,Scheduled,MAIN,70,70,29615.0
CSE,5365,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,NH,105,Dalio,2242,2242_1_0236_UTARL_1 - Exam,Scheduled,MAIN,9,20,32008.0
CSE,5367,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,ERB,130,Zhu,2242,-,Scheduled,MAIN,45,45,32184.0
CSE,5368,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,SEIR,198,Kamangar,2242,-,Scheduled,MAIN,32,295,25690.0
CSE,5370,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,NH,106,Luber,2242,-,Scheduled,MAIN,6,100,29248.0
CSE,5372,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,EES,104,Lu,2242,2242_1_0253_UTARL_1 - Exam,Scheduled,MAIN,5,15,30422.0
CSE,5373,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,NH,112,Dillhoff,2242,2242_1_0491_UTARL_1 - Exam,Scheduled,MAIN,7,20,32625.0
CSE,5377,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0254_UTARL_1 - Exam,Scheduled,MAIN,4,5,28937.0
CSE,5380,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,8:00 AM,10:30 AM,ERB,131,Bakker,2242,2242_1_0265_UTARL_1 - Exam,Scheduled,MAIN,9,12,24060.0
CSE,5381,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,8:15 PM,10:45 PM,NH,202,Levine,2242,2242_1_0247_UTARL_1 - Exam,Scheduled,MAIN,14,30,23168.0
CSE,5382,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,SH,103,Jones,2242,2242_1_0245_UTARL_1 - Exam,Scheduled,MAIN,33,40,24097.0
CSE,5384,1,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,LS,124,Huber,2242,2242_1_0024_UTARL_1 - Exam,Scheduled,MAIN,4,8,23707.0
CSE,5388,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,WH,210,Nilizadeh,2242,2242_1_0255_UTARL_1 - Exam,Scheduled,MAIN,2,20,30423.0
CSE,5392,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,WH,308,Chou,2242,2242_1_0114_UTARL_1 - Exam,Scheduled,MAIN,7,20,32009.0
CSE,5400,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,ERB,129,Losh,2242,-,Scheduled,MAIN,7,45,28938.0
CSE,6319,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,253,Weems,2242,2242_1_0261_UTARL_1 - Exam,Scheduled,MAIN,2,10,28941.0
CSE,6324,2,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,EES,104,Lei,2242,2242_1_0263_UTARL_1 - Exam,Scheduled,MAIN,10,45,26835.0
CSE,6324,3,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,ERB,129,Farahanipad,2242,-,Scheduled,MAIN,45,45,32250.0
CSE,6324,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,SH,129,Farahanipad,2242,-,Scheduled,MAIN,45,45,31460.0
CSE,6324,6,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,2:00 PM,4:30 PM,ERB,129,Farahanipad,2242,-,Scheduled,MAIN,44,45,31461.0
CSE,6324,201,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,EES,104,Lei,2242,2242_1_0263_UTARL_1 - Exam,Scheduled,MAIN,5,5,32231.0
CSE,6331,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,EES,233,Aboulnaga,2242,-,Scheduled,MAIN,12,30,32174.0
CSE,6332,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,NH,105,Noor,2242,-,Scheduled,MAIN,118,120,30424.0
CSE,6332,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,109,Noor,2242,-,Scheduled,MAIN,60,60,31401.0
CSE,6332,4,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,5:30 PM,8:00 PM,SEIR,294,Fegaras,2242,-,Scheduled,MAIN,75,80,31547.0
CSE,6344,77,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0254_UTARL_1 - Exam,Scheduled,MAIN,2,5,31025.0
CSE,6349,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,NH,112,Che,2242,2242_1_0235_UTARL_1 - Exam,Scheduled,MAIN,13,30,24063.0
CSE,6350,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,UH,14,Jiang,2242,-,Scheduled,MAIN,11,20,22865.0
CSE,6351,52,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,8:15 PM,10:45 PM,ERB,129,Losh,2242,2242_1_0252_UTARL_1 - Exam,Scheduled,MAIN,2,5,30606.0
CSE,6351,72,LEC/Spring 2024 Official Final Exam,M,5/6/2024,5/6/2024,5:30 PM,8:00 PM,EES,104,Lu,2242,2242_1_0253_UTARL_1 - Exam,Scheduled,MAIN,4,10,30605.0
CSE,6351,77,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,129,Losh,2242,2242_1_0254_UTARL_1 - Exam,Scheduled,MAIN,0,2,30607.0
CSE,6363,1,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,11:00 AM,1:30 PM,NH,202,Jain,2242,-,Scheduled,MAIN,21,60,32763.0
CSE,6363,2,LEC/Spring 2024 Official Final Exam,S,5/4/2024,5/4/2024,11:00 AM,1:30 PM,WH,404,Gonzalez,2242,-,Scheduled,MAIN,65,65,28942.0
CSE,6363,3,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,2:00 PM,4:30 PM,WH,402,Zhu,2242,-,Scheduled,MAIN,65,65,29205.0
CSE,6363,4,LEC/Spring 2024 Official Final Exam,S,5/4/2024,5/4/2024,8:00 AM,10:30 AM,WH,404,Gonzalez,2242,-,Scheduled,MAIN,65,65,26567.0
CSE,6363,5,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,NH,203,Zhu,2242,-,Scheduled,MAIN,40,60,27015.0
CSE,6363,6,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,229,Dillhoff,2242,2242_1_0515_UTARL_1 - Exam,Scheduled,MAIN,30,30,29612.0
CSE,6363,7,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,NH,109,Farahanipad,2242,-,Scheduled,MAIN,59,65,32011.0
CSE,6363,8,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,NH,109,Farahanipad,2242,-,Scheduled,MAIN,60,60,32012.0
CSE,6363,101,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,WH,404,Dillhoff,2242,-,Scheduled,MAIN,66,70,30761.0
CSE,6363,106,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,229,Dillhoff,2242,2242_1_0515_UTARL_1 - Exam,Scheduled,MAIN,30,30,30620.0
CSE,6367,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,NH,112,Galib,2242,-,Scheduled,MAIN,46,45,31400.0
CSE,6369,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,ERB,130,Huber,2242,-,Scheduled,MAIN,10,30,29560.0
CSE,6388,2,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,WH,210,Nilizadeh,2242,2242_1_0255_UTARL_1 - Exam,Scheduled,MAIN,12,20,30426.0
CSE,6392,1,LEC/Spring 2024 Official Final Exam,F,5/3/2024,5/3/2024,11:00 AM,1:30 PM,COBA,154,Huang,2242,-,Scheduled,MAIN,49,50,29727.0
CSE,6392,2,LEC/Spring 2024 Official Final Exam,W,5/8/2024,5/8/2024,2:00 PM,4:30 PM,SWSH,429,Yin,2242,-,Scheduled,MAIN,30,30,30815.0
CSE,6392,3,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,WH,308,Chou,2242,2242_1_0114_UTARL_1 - Exam,Scheduled,MAIN,3,10,33025.0
CTEC,2350,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,COBA,336,Su,2242,-,Scheduled,MAIN,27,36,22763.0
CTEC,3320,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,8:00 AM,10:30 AM,FA,412,Horton,2242,-,Scheduled,MAIN,24,20,20346.0
CTEC,3350,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,2:00 PM,4:30 PM,FA,412,Cucalon,2242,-,Scheduled,MAIN,24,24,20347.0
CTEC,4309,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,FA,412,Jang,2242,-,Scheduled,MAIN,11,24,20348.0
CTEC,4323,1,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,FA,412,Horton,2242,-,Scheduled,MAIN,17,24,20349.0
CTEC,4350,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,2:00 PM,4:30 PM,FA,412,Jang,2242,-,Scheduled,MAIN,13,24,20350.0
DASC,5300,2,LEC/Spring 2024 Official Final Exam,R,5/2/2024,5/2/2024,11:00 AM,1:30 PM,NH,105,Gharsallaoui,2242,2242_1_0240_UTARL_1 - Exam,Scheduled,MAIN,65,110,29539.0
DASC,5301,1,LEC/Spring 2024 Official Final Exam,T,5/7/2024,5/7/2024,11:00 AM,1:30 PM,NH,105,Gharsallaoui,2242,-,Scheduled,MAIN,27,110,29494.0
